"","X","uid","item","finalrating","recommendationId","SelectionCandidateStatus"
"35761",35761,363,22936,1,4,0
"35762",35762,363,22936,2,6,0
"35763",35763,363,22937,1,9,0
"35764",35764,363,22938,1,5,0
"35765",35765,363,22938,2,6,0
"35766",35766,363,1793,4,0,0
"35767",35767,363,8321,2,5,0
"35768",35768,363,513,2,1,0
"35771",35771,363,22939,3,1,0
"35772",35772,363,22940,3,2,0
"35773",35773,363,22941,2,9,0
"35774",35774,363,13831,1,8,0
"35775",35775,363,13832,1,1,0
"35776",35776,363,13833,3,0,0
"35777",35777,363,22942,1,1,0
"35778",35778,363,22943,3,0,0
"35779",35779,363,22944,2,4,0
"35780",35780,363,22945,2,2,0
"35781",35781,363,22946,2,3,0
"35782",35782,363,22947,1,7,0
"35783",35783,363,22948,3,8,0
"35784",35784,363,22949,1,7,0
"35785",35785,363,22949,1,8,0
"35787",35787,363,22951,1,5,0
"35788",35788,363,13842,1,6,0
"35789",35789,363,22952,1,4,0
"35790",35790,363,22953,2,3,0
"35791",35791,363,22954,3,0,0
"35792",35792,363,22955,2,1,0
"35794",35794,363,22957,2,4,0
"35795",35795,363,13843,2,1,0
"35796",35796,363,13844,2,7,0
"35797",35797,363,13845,1,4,0
"35798",35798,363,22958,2,8,0
"35799",35799,363,22958,1,9,0
"35800",35800,363,22959,1,6,0
"35801",35801,363,13846,1,3,0
"35802",35802,363,13847,1,1,0
"35803",35803,363,13848,1,5,0
"35804",35804,363,13849,1,5,0
"35805",35805,363,13849,3,9,0
"35807",35807,363,22960,1,3,0
"35808",35808,363,22961,1,7,0
"35810",35810,363,22962,2,9,0
"35811",35811,363,3234,1,5,0
"35812",35812,363,1649,2,4,0
"35813",35813,363,1230,1,1,0
"35816",35816,363,3236,2,0,0
"35820",35820,363,22968,3,3,0
"35822",35822,363,22969,1,1,0
"35824",35824,363,13852,2,8,0
"35825",35825,363,22971,2,7,0
"35827",35827,363,1024,1,6,0
"35828",35828,363,22973,2,1,0
"35829",35829,363,13854,2,4,0
"35830",35830,363,13855,1,3,0
"35832",35832,363,22974,2,3,0
"35833",35833,363,22975,2,8,0
"35834",35834,363,22976,1,6,0
"35836",35836,363,22978,2,7,0
"35838",35838,363,924,1,5,0
"35839",35839,363,924,2,9,0
"35840",35840,363,13858,3,0,0
"35841",35841,363,22979,2,1,0
"35843",35843,363,22981,3,2,0
"35845",35845,363,22983,2,5,0
"35846",35846,363,22984,2,0,0
"35848",35848,363,22986,1,4,0
"35849",35849,363,22987,1,6,0
"35850",35850,363,22988,2,6,0
"35851",35851,363,22989,2,3,0
"35852",35852,363,22990,3,8,0
"35853",35853,363,22991,1,1,0
"35854",35854,363,22992,2,2,0
"35855",35855,363,22993,2,4,0
"35856",35856,363,22994,2,3,0
"35858",35858,363,926,1,3,0
"35859",35859,363,1809,2,5,0
"35860",35860,363,9653,2,7,0
"35861",35861,363,9653,2,8,0
"35862",35862,363,9653,2,9,0
"35863",35863,363,22995,1,8,0
"35864",35864,363,22996,3,1,0
"35866",35866,363,22998,1,7,0
"35867",35867,363,22999,1,8,0
"35868",35868,363,23000,2,8,0
"35871",35871,363,5035,2,3,0
"35872",35872,363,23002,3,2,0
"35873",35873,363,23003,3,0,0
"35874",35874,363,5041,2,1,0
"35875",35875,363,23004,1,7,0
"35877",35877,363,23006,1,9,0
"35878",35878,363,23007,1,6,0
"35880",35880,363,23009,3,1,0
"35881",35881,363,23010,1,5,0
"35882",35882,363,23011,1,5,0
"35883",35883,363,23011,2,9,0
"35885",35885,363,23012,2,1,0
"35886",35886,363,23013,1,6,0
"35887",35887,363,23014,1,6,0
"35888",35888,363,23015,2,6,0
"35889",35889,363,23016,2,0,0
"35891",35891,363,23017,1,4,0
"35892",35892,363,23018,2,2,0
"35893",35893,363,23019,2,3,0
"35894",35894,363,23020,4,0,0
"35895",35895,363,23021,1,4,0
"35896",35896,363,23022,3,1,0
"35897",35897,363,23023,2,3,0
"35899",35899,363,23025,2,8,0
"35901",35901,363,23027,3,9,0
"35903",35903,363,23029,2,8,0
"35904",35904,363,23030,2,7,0
"35905",35905,363,23031,1,6,0
"35907",35907,363,23033,3,1,0
"35908",35908,363,23034,2,4,0
"35909",35909,363,23034,2,6,0
"35910",35910,363,23034,1,7,0
"35911",35911,363,23035,2,4,0
"35912",35912,363,23036,2,3,0
"35913",35913,363,23037,3,1,0
"35914",35914,363,23038,2,0,0
"35915",35915,363,23039,3,8,0
"35916",35916,363,23040,3,0,0
"35919",35919,363,23043,2,7,0
"35920",35920,363,23044,1,5,0
"35921",35921,363,23044,1,9,0
"35922",35922,363,23045,3,0,0
"35923",35923,363,13877,2,6,0
"35924",35924,363,23046,1,6,0
"35925",35925,363,23047,1,6,0
"35926",35926,363,23048,1,5,0
"35927",35927,363,23049,2,5,0
"35928",35928,363,23050,1,0,0
"35929",35929,363,23051,1,2,0
"35930",35930,363,23052,1,5,0
"35931",35931,363,23053,2,6,0
"35933",35933,363,13896,2,7,0
"35934",35934,363,13898,2,4,0
"35937",35937,363,23056,1,4,0
"35938",35938,363,23057,2,2,0
"35941",35941,363,1387,1,3,0
"35942",35942,363,8345,3,2,0
"35944",35944,363,3239,3,2,0
"35945",35945,363,13900,2,2,0
"35946",35946,363,312,2,2,0
"35947",35947,363,23061,2,2,0
"35949",35949,363,23063,1,2,0
"35952",35952,363,23066,1,6,0
"35954",35954,363,23068,1,1,0
"35955",35955,363,23069,2,5,0
"35959",35959,363,23072,1,5,0
"35960",35960,363,23072,1,7,0
"35961",35961,363,23073,2,6,0
"35962",35962,363,23073,1,8,0
"35963",35963,363,23074,2,1,0
"35965",35965,363,23076,1,5,0
"35967",35967,363,23078,2,2,0
"35968",35968,363,23079,2,3,0
"35969",35969,363,23080,1,8,0
"35970",35970,363,23081,4,9,0
"35971",35971,363,23082,1,7,0
"35972",35972,363,23083,1,5,0
"35973",35973,363,23084,1,4,0
"35974",35974,363,23085,2,1,0
"35975",35975,363,23086,2,6,0
"35976",35976,363,23087,3,0,0
"35977",35977,363,23088,2,3,0
"35978",35978,363,23089,1,5,0
"35980",35980,363,23091,1,5,0
"35981",35981,363,23092,1,3,0
"35982",35982,363,23093,1,4,0
"35983",35983,363,23094,1,7,0
"35984",35984,363,23095,3,7,0
"35985",35985,363,23096,1,7,0
"35986",35986,363,23097,2,9,0
"35988",35988,363,13913,2,2,0
"35989",35989,363,23098,2,5,0
"35990",35990,363,13914,3,8,0
"35992",35992,363,23100,2,2,0
"35993",35993,363,23101,2,2,0
"35994",35994,363,23101,1,6,0
"35995",35995,363,23102,1,8,0
"35996",35996,363,23102,2,9,0
"35997",35997,363,23103,2,9,0
"35998",35998,363,13915,2,9,0
"35999",35999,363,23104,2,8,0
"36000",36000,363,23104,3,9,0
"36002",36002,363,23106,1,8,0
"36003",36003,363,13916,2,1,0
"36004",36004,363,23107,1,0,0
"36005",36005,363,23108,1,2,0
"36007",36007,363,13917,3,9,0
"36008",36008,363,13918,1,2,0
"36010",36010,363,13921,2,3,0
"36012",36012,363,23110,1,5,0
"36013",36013,363,13930,1,5,0
"36014",36014,363,13938,1,5,0
"36016",36016,363,1811,2,4,0
"36017",36017,363,1811,2,6,0
"36018",36018,363,9659,1,3,0
"36020",36020,363,9662,2,9,0
"36021",36021,363,23112,2,0,0
"36022",36022,363,23113,4,0,0
"36023",36023,363,23113,2,4,0
"36024",36024,363,23114,3,2,0
"36026",36026,363,23116,1,2,0
"36027",36027,363,23116,1,3,0
"36028",36028,363,23117,3,3,0
"36029",36029,363,23118,2,7,0
"36030",36030,363,23119,1,6,0
"36031",36031,363,23120,1,5,0
"36032",36032,363,20682,2,8,0
"36033",36033,363,20682,2,9,0
"36034",36034,364,13,2,1,0
"36036",36036,364,347,2,0,0
"36038",36038,364,2675,2,4,0
"36039",36039,364,21365,2,9,0
"36040",36040,364,23121,1,8,0
"36041",36041,364,15328,2,0,0
"36042",36042,364,6217,2,3,0
"36043",36043,364,21,2,0,0
"36044",36044,364,1405,1,6,0
"36045",36045,364,2846,1,7,0
"36046",36046,364,2850,2,5,0
"36047",36047,364,2851,1,4,0
"36048",36048,364,2852,1,3,0
"36050",36050,364,27,2,6,0
"36051",36051,364,2856,1,0,0
"36052",36052,364,6232,2,5,0
"36053",36053,364,6233,1,4,0
"36054",36054,364,23122,1,6,0
"36055",36055,364,125,3,8,0
"36057",36057,364,304,2,8,0
"36058",36058,364,623,2,9,0
"36059",36059,364,41,1,4,0
"36060",36060,364,41,2,9,0
"36061",36061,364,1559,2,8,0
"36063",36063,364,2956,1,5,0
"36065",36065,364,501,3,2,0
"36066",36066,364,2964,2,3,0
"36069",36069,364,2998,2,7,0
"36070",36070,364,169,1,3,0
"36071",36071,364,93,1,1,0
"36072",36072,364,3343,1,3,0
"36074",36074,364,575,1,5,0
"36075",36075,364,350,1,3,0
"36080",36080,365,23123,3,2,0
"36081",36081,365,23123,2,3,0
"36083",36083,365,23124,1,6,0
"36085",36085,365,23126,3,9,0
"36086",36086,365,23127,2,4,0
"36088",36088,365,23129,3,0,0
"36089",36089,365,23130,2,5,0
"36090",36090,365,23131,2,4,0
"36091",36091,365,23132,2,3,0
"36092",36092,365,23133,1,4,0
"36093",36093,365,23134,2,1,0
"36094",36094,365,23135,2,7,0
"36095",36095,365,23136,1,8,0
"36096",36096,365,23137,1,6,0
"36097",36097,365,23138,4,1,0
"36099",36099,365,23140,2,2,0
"36101",36101,365,23142,1,9,0
"36104",36104,365,23143,1,7,0
"36105",36105,365,23144,1,4,0
"36106",36106,365,23145,1,0,0
"36107",36107,365,23146,2,1,0
"36108",36108,365,23147,2,2,0
"36109",36109,365,23148,2,3,0
"36111",36111,365,23150,2,9,0
"36112",36112,365,1801,2,4,0
"36113",36113,365,1801,2,8,0
"36114",36114,365,23151,2,0,0
"36115",36115,365,23151,2,7,0
"36116",36116,365,23152,1,7,0
"36117",36117,365,23153,2,4,0
"36118",36118,365,1803,2,5,0
"36119",36119,365,23154,2,5,0
"36121",36121,365,23155,3,8,0
"36122",36122,365,23156,1,4,0
"36123",36123,365,23157,2,3,0
"36124",36124,365,23158,2,1,0
"36126",36126,365,23160,2,6,0
"36128",36128,365,23162,1,0,0
"36129",36129,365,23163,2,7,0
"36131",36131,365,23165,4,9,0
"36132",36132,365,23166,4,0,0
"36133",36133,365,23167,1,0,0
"36134",36134,365,23168,1,3,0
"36136",36136,365,23170,1,6,0
"36137",36137,365,23171,4,9,0
"36138",36138,365,23172,1,6,0
"36139",36139,365,23172,2,7,0
"36140",36140,365,23173,1,6,0
"36141",36141,365,23173,1,7,0
"36142",36142,365,23174,2,6,0
"36143",36143,365,23175,2,8,0
"36144",36144,365,23175,2,9,0
"36147",36147,365,23178,1,9,0
"36148",36148,365,23179,1,1,0
"36152",36152,365,23183,1,6,0
"36153",36153,365,23184,2,4,0
"36154",36154,365,23184,1,5,0
"36155",36155,365,23185,1,1,0
"36156",36156,365,23186,2,3,0
"36157",36157,365,23186,1,4,0
"36158",36158,365,23187,3,0,0
"36159",36159,365,23188,2,5,0
"36160",36160,365,23189,1,7,0
"36161",36161,365,23190,3,2,0
"36162",36162,365,23191,2,7,0
"36163",36163,365,23192,1,2,0
"36164",36164,365,23192,1,3,0
"36165",36165,365,23193,1,4,0
"36166",36166,365,23194,2,1,0
"36168",36168,365,23195,2,8,0
"36169",36169,365,23196,1,4,0
"36170",36170,365,23197,2,3,0
"36171",36171,365,23198,2,0,0
"36172",36172,365,23199,2,1,0
"36173",36173,365,23199,2,5,0
"36175",36175,365,23201,1,3,0
"36176",36176,365,23202,1,5,0
"36177",36177,365,23203,2,7,0
"36178",36178,365,23204,2,6,0
"36179",36179,365,23205,2,1,0
"36180",36180,365,23206,3,0,0
"36294",36294,369,23243,3,0,0
"36295",36295,369,23243,1,4,0
"36296",36296,369,23244,2,3,0
"36297",36297,369,23245,1,7,0
"36298",36298,369,23246,2,3,0
"36299",36299,369,23247,3,0,0
"36300",36300,369,23248,2,3,0
"36301",36301,369,23249,2,4,0
"36302",36302,369,23249,1,5,0
"36303",36303,369,1814,3,1,0
"36304",36304,369,1814,3,9,0
"36305",36305,369,23250,2,0,0
"36306",36306,369,23250,1,1,0
"36307",36307,369,23250,2,8,0
"36308",36308,369,23251,1,3,0
"36309",36309,369,23252,2,0,0
"36310",36310,369,23252,1,6,0
"36311",36311,369,23253,2,7,0
"36314",36314,369,23256,2,9,0
"36315",36315,369,23257,2,7,0
"36316",36316,369,23258,3,9,0
"36317",36317,369,23259,2,1,0
"36318",36318,369,23260,1,8,0
"36319",36319,369,23261,2,2,0
"36320",36320,369,23262,1,4,0
"36322",36322,369,23264,2,9,0
"36323",36323,369,23265,2,2,0
"36324",36324,369,23266,2,9,0
"36325",36325,369,23267,1,2,0
"36327",36327,369,23269,1,6,0
"36328",36328,369,23270,1,3,0
"36329",36329,369,23270,2,4,0
"36330",36330,369,23270,1,6,0
"36331",36331,369,23271,2,8,0
"36332",36332,369,23272,2,9,0
"36333",36333,369,23273,2,2,0
"36334",36334,369,23273,1,6,0
"36335",36335,369,1816,1,5,0
"36336",36336,369,1816,1,6,0
"36338",36338,369,23274,2,4,0
"36340",36340,369,14250,3,0,0
"36341",36341,369,14889,1,3,0
"36389",36389,371,23306,2,4,0
"36390",36390,371,23306,2,5,0
"36391",36391,371,23306,2,8,0
"36393",36393,371,23307,3,0,0
"36394",36394,371,23308,1,8,0
"36399",36399,371,23312,1,0,0
"36400",36400,371,23313,2,2,0
"36401",36401,371,23314,1,4,0
"36402",36402,371,23315,2,4,0
"36403",36403,371,23316,1,3,0
"36404",36404,371,23317,3,0,0
"36406",36406,371,23318,2,7,0
"36407",36407,371,23319,3,2,0
"36408",36408,371,23320,1,1,0
"36410",36410,371,23321,2,3,0
"36411",36411,371,23321,1,8,0
"36412",36412,371,23322,4,9,0
"36415",36415,371,23325,3,9,0
"36416",36416,371,23326,1,1,0
"36417",36417,371,23327,2,9,0
"36418",36418,371,23328,3,8,0
"36419",36419,371,23329,2,3,0
"36420",36420,371,23330,2,7,0
"36421",36421,371,23331,1,4,0
"36422",36422,371,1230,1,1,0
"36423",36423,371,3236,3,0,0
"36424",36424,371,23332,1,2,0
"36426",36426,371,23334,1,4,0
"36427",36427,371,23335,2,9,0
"36428",36428,371,23336,1,7,0
"36429",36429,371,23337,1,8,0
"36430",36430,371,23338,3,3,0
"36433",36433,371,23341,3,3,0
"36434",36434,371,23341,1,5,0
"36435",36435,371,23342,1,6,0
"36436",36436,371,23343,1,2,0
"36437",36437,371,23344,3,7,0
"36438",36438,371,23345,2,5,0
"36439",36439,371,23346,2,6,0
"36441",36441,371,23348,2,2,0
"36445",36445,371,23352,1,6,0
"36446",36446,371,23352,1,7,0
"36447",36447,371,23352,2,9,0
"36448",36448,371,23353,3,2,0
"36450",36450,371,23355,1,6,0
"36451",36451,371,23356,3,3,0
"36452",36452,371,23357,1,3,0
"36454",36454,371,23359,2,8,0
"36455",36455,371,23360,2,8,0
"36456",36456,371,23361,2,7,0
"36457",36457,371,23362,1,6,0
"36458",36458,371,23363,2,3,0
"36461",36461,371,23366,3,0,0
"36463",36463,371,23368,1,5,0
"36464",36464,371,23369,2,5,0
"36465",36465,371,23369,2,6,0
"36466",36466,371,23370,2,0,0
"36467",36467,371,23371,2,5,0
"36470",36470,371,6416,1,4,0
"36471",36471,371,6417,2,2,0
"36473",36473,371,23373,3,2,0
"36474",36474,371,23374,2,0,0
"36475",36475,371,23375,2,3,0
"36476",36476,371,23375,1,4,0
"36477",36477,371,23376,2,0,0
"36478",36478,371,23377,2,0,0
"36479",36479,371,23378,2,7,0
"36480",36480,371,23379,1,7,0
"36482",36482,371,6419,4,0,0
"36483",36483,371,23380,1,4,0
"36484",36484,371,23380,1,9,0
"36485",36485,371,23381,1,5,0
"36486",36486,371,23381,1,7,0
"36487",36487,371,23382,1,5,0
"36488",36488,371,23383,2,5,0
"36489",36489,371,23384,2,6,0
"36490",36490,371,23385,3,2,0
"36491",36491,371,23386,1,1,0
"36494",36494,371,18966,1,7,0
"36495",36495,371,23387,1,6,0
"36496",36496,371,23388,1,7,0
"36497",36497,371,13086,1,5,0
"36498",36498,371,13086,2,6,0
"36499",36499,371,23389,2,3,0
"36500",36500,371,23390,2,7,0
"36502",36502,371,23391,1,3,0
"36503",36503,371,23391,1,4,0
"36504",36504,371,23391,1,9,0
"36505",36505,371,23392,1,8,0
"36506",36506,371,23393,1,1,0
"36507",36507,371,23393,1,4,0
"36508",36508,371,23394,2,0,0
"36509",36509,371,23394,2,4,0
"36510",36510,371,23395,1,3,0
"36511",36511,371,23396,1,2,0
"36512",36512,371,23397,1,4,0
"36514",36514,371,1046,4,1,0
"36515",36515,371,1046,2,8,0
"36516",36516,371,1046,3,9,0
"36517",36517,371,23399,1,5,0
"36518",36518,371,23399,1,6,0
"36519",36519,371,23399,1,8,0
"36520",36520,371,23400,1,8,0
"36522",36522,371,23401,2,6,0
"36525",36525,371,23402,3,8,0
"36527",36527,371,23404,2,8,0
"36528",36528,371,23405,2,2,0
"36529",36529,371,23405,1,5,0
"36530",36530,371,23406,1,8,0
"36532",36532,371,23408,3,2,0
"36533",36533,371,23409,3,0,0
"36534",36534,371,23410,1,1,0
"36535",36535,371,23411,2,7,0
"36536",36536,371,23412,2,1,0
"36537",36537,371,23412,1,3,0
"36538",36538,371,23412,1,4,0
"36539",36539,371,23413,2,7,0
"36540",36540,371,23414,2,8,0
"36541",36541,371,23415,1,2,0
"36542",36542,371,23415,1,7,0
"36543",36543,371,23416,2,1,0
"36544",36544,371,23416,3,2,0
"36546",36546,371,23417,2,0,0
"36547",36547,371,23417,2,6,0
"36548",36548,371,23417,2,8,0
"36549",36549,371,23417,1,9,0
"36550",36550,371,23418,1,4,0
"36551",36551,371,23419,2,6,0
"36553",36553,371,23419,2,8,0
"36554",36554,371,23420,3,1,0
"36555",36555,371,23421,1,0,0
"36557",36557,371,23422,1,4,0
"36559",36559,371,23424,3,0,0
"36560",36560,371,23424,1,8,0
"36561",36561,371,6422,1,3,0
"36562",36562,371,23425,2,3,0
"36563",36563,371,2226,2,3,0
"36564",36564,371,21297,2,2,0
"36565",36565,371,23426,1,3,0
"36566",36566,371,23426,2,6,0
"36567",36567,371,23427,1,7,0
"36568",36568,371,23428,1,8,0
"36570",36570,371,23430,3,0,0
"36571",36571,371,23430,2,1,0
"36572",36572,371,23430,2,3,0
"36573",36573,371,23430,1,4,0
"36574",36574,371,23430,2,9,0
"36575",36575,371,23431,1,5,0
"36576",36576,371,23432,1,7,0
"36579",36579,371,23435,3,2,0
"36580",36580,371,23435,1,4,0
"36581",36581,371,23436,1,3,0
"36582",36582,371,23437,1,0,0
"36584",36584,371,23438,1,6,0
"36585",36585,371,23439,2,1,0
"36586",36586,371,23439,2,2,0
"36587",36587,371,23440,1,0,0
"36588",36588,371,23440,1,8,0
"36589",36589,371,23440,3,9,0
"36590",36590,371,23441,1,4,0
"36591",36591,371,23442,1,5,0
"36592",36592,371,23443,2,1,0
"36593",36593,371,23444,2,2,0
"36594",36594,371,23445,1,8,0
"36595",36595,371,23446,1,4,0
"36596",36596,371,23447,2,5,0
"36597",36597,371,23448,2,1,0
"36598",36598,371,23449,2,6,0
"36599",36599,371,23450,2,8,0
"36600",36600,371,23450,1,9,0
"36601",36601,371,23451,1,5,0
"36602",36602,371,23452,2,8,0
"36604",36604,371,23454,2,4,0
"36605",36605,371,23455,2,7,0
"36607",36607,371,23457,3,0,0
"36608",36608,371,23458,2,5,0
"36610",36610,371,23460,2,5,0
"36611",36611,371,23461,1,8,0
"36612",36612,371,23462,2,2,0
"36613",36613,371,23463,1,6,0
"36615",36615,371,23463,1,8,0
"36616",36616,371,23463,3,9,0
"36617",36617,371,23464,3,0,0
"36618",36618,371,23465,1,3,0
"36621",36621,371,23467,3,2,0
"36622",36622,371,23468,2,5,0
"36624",36624,371,23470,1,4,0
"36625",36625,371,23471,1,6,0
"36627",36627,371,23472,3,0,0
"36631",36631,371,23474,2,6,0
"36632",36632,371,23475,2,6,0
"36633",36633,371,23476,2,3,0
"36634",36634,371,23477,2,8,0
"36635",36635,371,23477,3,9,0
"36637",36637,371,23479,3,1,0
"36638",36638,371,23480,1,0,0
"36639",36639,371,23480,3,2,0
"36640",36640,371,23481,1,9,0
"36641",36641,371,23482,1,6,0
"36642",36642,371,23483,2,6,0
"36643",36643,371,23484,2,9,0
"36644",36644,371,21299,1,5,0
"36645",36645,371,21300,1,4,0
"36646",36646,371,4627,2,1,0
"36647",36647,371,6151,2,0,0
"36648",36648,371,23485,2,3,0
"36649",36649,371,23486,2,3,0
"36650",36650,371,23487,1,4,0
"36651",36651,371,23488,2,1,0
"36652",36652,371,23489,2,6,0
"36655",36655,372,12515,2,4,0
"36656",36656,372,667,1,5,0
"36657",36657,372,2809,2,7,0
"36659",36659,372,6217,1,3,0
"36660",36660,372,3897,3,1,0
"36661",36661,372,4970,3,1,0
"36662",36662,372,4971,2,2,0
"36665",36665,372,23492,2,8,0
"36667",36667,372,23494,1,6,0
"36668",36668,372,621,2,8,0
"36669",36669,372,6229,1,7,0
"36670",36670,372,358,1,4,0
"36671",36671,372,2838,2,2,0
"36672",36672,372,6232,3,2,0
"36673",36673,372,2066,2,9,0
"36674",36674,372,424,2,9,0
"36675",36675,372,23495,4,1,0
"36676",36676,372,23496,2,8,0
"36677",36677,372,23497,1,4,0
"36678",36678,372,23498,2,0,0
"36679",36679,372,23499,1,9,0
"36680",36680,372,23500,2,6,0
"36681",36681,372,305,2,7,0
"36682",36682,372,41,1,6,0
"36683",36683,372,430,2,8,0
"36684",36684,372,430,2,9,0
"36685",36685,372,4995,2,0,0
"36686",36686,372,23501,2,1,0
"36688",36688,372,4997,2,3,0
"36690",36690,372,17398,2,7,0
"36691",36691,372,6697,1,7,0
"36692",36692,372,23502,2,2,0
"36693",36693,372,23503,1,0,0
"36695",36695,372,20060,2,5,0
"36697",36697,372,23506,2,3,0
"36698",36698,372,6699,2,4,0
"36699",36699,372,23507,2,9,0
"36700",36700,372,6700,2,2,0
"36701",36701,372,23508,1,7,0
"36702",36702,372,5036,2,3,0
"36703",36703,372,5037,2,8,0
"36704",36704,372,1425,2,1,0
"36705",36705,372,5038,2,7,0
"36707",36707,372,5040,2,6,0
"36708",36708,372,4148,2,7,0
"36709",36709,372,12516,1,5,0
"36710",36710,372,12930,2,3,0
"36711",36711,372,6255,1,1,0
"36712",36712,372,6256,2,0,0
"36713",36713,372,23509,1,4,0
"36714",36714,372,9214,2,6,0
"36715",36715,372,20090,3,8,0
"36716",36716,372,23510,1,2,0
"36719",36719,372,17442,2,5,0
"36720",36720,372,17443,1,4,0
"36721",36721,372,17444,1,3,0
"36722",36722,372,23513,1,6,0
"36725",36725,372,12954,3,0,0
"36726",36726,372,23514,1,6,0
"36727",36727,372,8,1,4,0
"36728",36728,372,2958,1,6,0
"36729",36729,372,61,2,2,0
"36732",36732,372,5406,3,0,0
"36733",36733,372,2967,2,3,0
"36734",36734,372,23515,3,2,0
"36736",36736,372,1530,2,1,0
"36737",36737,372,6711,2,0,0
"36738",36738,372,1379,1,3,0
"36740",36740,372,9494,2,7,0
"36741",36741,372,1531,1,5,0
"36742",36742,372,4955,2,3,0
"36745",36745,372,342,1,4,0
"36746",36746,372,181,3,1,0
"36747",36747,372,345,2,0,0
"36748",36748,372,5076,3,0,0
"36749",36749,372,23516,2,9,0
"36750",36750,372,5077,1,2,0
"36751",36751,372,5079,2,1,0
"36752",36752,372,5079,1,4,0
"36753",36753,372,3041,2,0,0
"36754",36754,372,316,1,3,0
"36755",36755,372,5081,1,2,0
"36756",36756,372,5082,1,4,0
"36757",36757,372,5105,1,9,0
"36902",36902,376,23605,1,6,0
"36903",36903,376,23606,2,6,0
"36904",36904,376,23607,1,0,0
"36906",36906,376,23608,1,0,0
"36908",36908,376,23610,1,3,0
"36909",36909,376,23611,2,0,0
"36910",36910,376,23611,3,2,0
"36913",36913,376,23614,2,1,0
"36914",36914,376,23614,3,9,0
"36915",36915,376,23615,2,0,0
"36916",36916,376,23616,1,4,0
"36917",36917,376,23617,1,6,0
"36918",36918,376,23617,1,7,0
"36919",36919,376,23618,1,5,0
"36920",36920,376,23619,2,2,0
"36921",36921,376,23620,2,3,0
"36922",36922,376,23621,2,8,0
"36924",36924,376,23623,1,0,0
"36925",36925,376,23623,2,1,0
"36926",36926,376,23624,2,0,0
"36927",36927,376,23624,1,6,0
"36928",36928,376,1836,1,2,0
"36930",36930,376,23626,1,0,0
"36931",36931,376,23626,3,5,0
"36932",36932,376,1837,1,7,0
"36933",36933,376,11442,1,3,0
"36934",36934,376,11443,2,6,0
"36936",36936,376,11445,1,5,0
"36937",36937,376,11446,1,1,0
"36938",36938,376,1830,1,6,0
"36939",36939,376,11447,1,2,0
"36941",36941,376,11449,1,8,0
"36942",36942,376,11450,2,0,0
"36943",36943,376,8779,2,7,0
"36944",36944,376,8779,3,9,0
"36946",36946,376,8780,2,8,0
"36947",36947,376,8780,3,9,0
"36948",36948,376,8781,1,5,0
"36950",36950,376,8781,2,8,0
"36952",36952,376,8782,1,5,0
"36953",36953,376,11451,1,9,0
"36954",36954,376,11452,1,8,0
"36955",36955,376,581,2,2,0
"36956",36956,376,582,1,5,0
"36957",36957,376,582,1,7,0
"36958",36958,376,23627,2,8,0
"36959",36959,376,23628,2,7,0
"36960",36960,376,23629,2,6,0
"36962",36962,376,23631,2,9,0
"36963",36963,376,23632,1,9,0
"36964",36964,376,23633,1,5,0
"36965",36965,376,23634,2,2,0
"36967",36967,376,23636,1,3,0
"36968",36968,376,23637,1,4,0
"36969",36969,376,23638,2,9,0
"36970",36970,376,23639,2,9,0
"36971",36971,376,23640,2,4,0
"36972",36972,376,23641,2,7,0
"36973",36973,376,23642,1,6,0
"36974",36974,376,23643,3,7,0
"36975",36975,376,23644,2,4,0
"36976",36976,376,23645,1,8,0
"36977",36977,376,23646,2,9,0
"36978",36978,376,23647,1,8,0
"36979",36979,376,23647,2,9,0
"36980",36980,376,23648,2,8,0
"36981",36981,376,23649,1,6,0
"36983",36983,376,23651,2,8,0
"36984",36984,376,23652,2,4,0
"36985",36985,376,23653,2,3,0
"36988",36988,376,23656,2,7,0
