"","X","uid","item","finalrating","recommendationId","SelectionCandidateStatus"
"52175",52175,556,32391,1,6,0
"44051",44051,447,3343,1,3,0
"3431",3431,503,1150,5,8,1
"9297",9297,52,6263,3,9,0
"53245",53245,571,33030,1,6,0
"20567",20567,197,13500,3,1,0
"8653",8653,44,5866,2,1,0
"12610",12610,98,3190,1,3,0
"35940",35940,363,23059,1,5,0
"28262",28262,286,18306,2,7,0
"30930",30930,314,2821,1,5,0
"39031",39031,394,24835,1,9,0
"43999",43999,447,2343,1,5,0
"4684",4684,3,3016,1,6,0
"39286",39286,396,25016,2,2,0
"43677",43677,442,27703,1,2,0
"34247",34247,345,21940,2,4,0
"30416",30416,307,19733,1,4,0
"40495",40495,410,25838,2,2,0
"41354",41354,421,26342,1,1,0
"28232",28232,286,5223,3,9,0
"40277",40277,410,25646,3,2,0
"52757",52757,563,32771,1,6,0
"16974",16974,154,181,2,8,0
"45695",45695,472,28665,3,0,0
"4555",4555,3,2954,1,0,0
"25207",25207,259,16525,2,7,0
"48527",48527,503,30382,2,3,0
"40886",40886,416,26095,2,7,0
"34457",34457,345,22102,1,4,0
"27056",27056,272,17208,2,7,0
"13855",13855,115,8953,1,3,0
"44946",44946,464,28312,2,7,0
"130",130,9,114,3,2,1
"14631",14631,122,645,1,8,0
"40341",40341,410,25700,3,0,0
"593",593,66,64,4,6,1
"19731",19731,186,12942,1,5,0
"7825",7825,37,575,1,3,0
"14639",14639,122,9379,1,4,0
"56755",56755,609,433,1,5,0
"31013",31013,314,20018,1,4,0
"48046",48046,498,5988,1,6,0
"37522",37522,378,24021,2,7,0
"53160",53160,571,6211,1,4,0
"46290",46290,479,28978,2,2,0
"24112",24112,244,15761,2,8,0
"31208",31208,314,17444,2,4,0
"23844",23844,242,15561,4,0,0
"3745",3745,556,167,3,2,1
"30333",30333,306,19663,2,9,0
"35564",35564,360,22790,2,1,0
"32895",32895,334,350,2,3,0
"22463",22463,226,14812,2,8,0
"2566",2566,361,1782,4,9,1
"23389",23389,235,15297,2,7,0
"26810",26810,269,17477,1,3,0
"6506",6506,28,4320,2,7,0
"20867",20867,201,5944,2,9,0
"32988",32988,335,732,1,6,0
"26275",26275,265,5992,2,5,0
"18380",18380,172,11997,2,7,0
"24963",24963,257,16376,2,7,0
"41666",41666,422,3342,2,7,0
"15732",15732,143,2961,2,3,0
"37312",37312,378,23867,3,0,0
"53170",53170,571,18272,2,0,0
"22640",22640,227,1052,1,0,0
"51501",51501,548,1903,1,1,0
"42470",42470,430,6653,2,8,0
"10685",10685,75,6986,1,2,0
"255",255,28,221,3,8,1
"30218",30218,303,19589,1,6,0
"34922",34922,352,9368,2,7,0
"4032",4032,598,2645,3,0,1
"24179",24179,244,15813,2,7,0
"48386",48386,501,400,1,4,0
"37404",37404,378,23943,1,9,0
"28411",28411,286,18387,1,3,0
"43045",43045,436,27291,1,6,0
"17103",17103,157,2649,1,6,0
"26938",26938,269,17596,2,0,0
"23172",23172,235,430,3,1,0
"14432",14432,120,9228,1,1,0
"35786",35786,363,22950,2,9,0
"35510",35510,360,22740,2,8,0
"47863",47863,497,30054,1,2,0
"52601",52601,561,32638,1,4,0
"4511",4511,3,2921,2,3,0
"10199",10199,70,181,2,1,0
"40304",40304,410,25670,1,8,0
"19119",19119,179,12530,2,3,0
"22400",22400,226,14755,1,4,0
"41396",41396,421,11516,2,7,0
"47116",47116,488,29501,4,0,0
"6650",6650,28,4431,1,7,0
"37157",37157,378,23765,4,1,0
"27147",27147,274,17700,2,4,0
"36056",36056,364,15344,1,2,0
"504",504,52,418,4,2,1
"8498",8498,44,5738,2,2,0
"15531",15531,141,981,2,4,0
"36084",36084,365,23125,3,8,0
"10708",10708,75,7004,2,2,0
"41677",41677,422,866,2,9,0
"5250",5250,9,3445,3,1,0
"43878",43878,445,8513,3,1,0
"42371",42371,430,6241,3,7,0
"24290",24290,246,15897,3,0,0
"7187",7187,32,4842,2,8,0
"13884",13884,115,8973,1,6,0
"52942",52942,566,32916,1,6,0
"39395",39395,397,25105,2,7,0
"47092",47092,488,29485,1,6,0
"42318",42318,430,21160,2,1,0
"24750",24750,256,16231,1,5,0
"5210",5210,9,3419,2,3,0
"23828",23828,242,8700,1,5,0
"40028",40028,404,25518,1,6,0
"20889",20889,201,13704,3,8,0
"25114",25114,259,16456,1,6,0
"23072",23072,235,420,3,1,0
"37803",37803,382,24204,2,8,0
"1730",1730,247,1235,5,2,1
"11220",11220,77,5063,2,5,0
"10573",10573,75,6922,2,2,0
"6859",6859,28,4589,3,3,0
"30419",30419,307,19736,2,0,0
"36425",36425,371,23333,2,3,0
"35140",35140,355,22484,3,9,0
"37888",37888,382,24265,3,1,0
"47147",47147,488,26193,1,5,0
"15069",15069,134,9639,1,7,0
"23494",23494,236,5402,2,3,0
"40124",40124,407,581,1,2,0
"4729",4729,3,3050,2,8,0
"41681",41681,422,19943,2,2,0
"6697",6697,28,4465,2,6,0
"40443",40443,410,25788,1,6,0
"35819",35819,363,22967,2,2,0
"19956",19956,189,13041,1,3,0
"52932",52932,566,31450,1,5,0
"43184",43184,436,27394,1,9,0
"25763",25763,260,17012,1,0,0
"35806",35806,363,13850,2,0,0
"18265",18265,172,11916,3,9,0
"50789",50789,539,31582,1,4,0
"35365",35365,359,22635,2,2,0
"9708",9708,58,2809,2,8,0
"3791",3791,563,2524,4,1,1
"28519",28519,286,8,2,6,0
"39051",39051,394,24853,1,6,0
"31244",31244,314,20100,2,3,0
"18373",18373,172,11993,2,7,0
"29829",29829,298,44,1,9,0
"34368",34368,345,22038,1,3,0
"43797",43797,444,2750,1,7,0
"8510",8510,44,5748,2,8,0
"18861",18861,177,12379,2,8,0
"24030",24030,244,15702,2,8,0
"27092",27092,272,5997,1,4,0
"25817",25817,260,17061,2,2,0
"12551",12551,98,8136,1,5,0
"3959",3959,588,181,2,1,1
"16249",16249,148,10412,2,4,0
"24703",24703,256,16198,2,5,0
"13120",13120,103,8397,1,0,0
"49779",49779,522,2805,2,7,0
"52239",52239,556,6785,3,2,0
"12613",12613,98,3192,2,6,0
"5349",5349,10,3520,1,2,0
"16577",16577,151,10678,2,3,0
"503",503,52,417,4,0,1
"23085",23085,235,15166,3,8,0
"52419",52419,558,32506,1,4,0
"26869",26869,269,17530,2,4,0
"31618",31618,317,20326,1,4,0
"51610",51610,548,32129,2,4,0
"46509",46509,480,14537,2,0,0
"17944",17944,169,11694,1,8,0
"6403",6403,28,4244,2,1,0
"34503",34503,345,22134,2,5,0
"23316",23316,235,2979,1,8,0
"31204",31204,314,7424,1,5,0
"22718",22718,227,14973,2,0,0
"27902",27902,284,17445,4,1,0
"29832",29832,298,17668,3,2,0
"28474",28474,286,3087,2,7,0
"56707",56707,609,17297,1,8,0
"28603",28603,286,18506,2,1,0
"31001",31001,314,20016,1,2,0
"2584",2584,363,1797,4,8,1
"1140",1140,152,804,3,2,1
"25926",25926,262,3917,2,4,0
"43",43,3,41,4,4,1
"46025",46025,475,345,2,0,0
"49860",49860,522,344,2,4,0
"27165",27165,274,17710,1,7,0
"54220",54220,578,12748,2,3,0
"53146",53146,571,32983,2,2,0
"39390",39390,397,25100,2,1,0
"37872",37872,382,24256,4,0,0
"33013",33013,335,5244,1,0,0
"14467",14467,120,9252,2,7,0
"18826",18826,177,12352,3,0,0
"46995",46995,488,29411,2,4,0
"23530",23530,236,15370,1,7,0
"39370",39370,397,25083,2,7,0
"2470",2470,349,1700,3,0,1
"2893",2893,417,2021,5,0,1
"35038",35038,352,9391,2,3,0
"40453",40453,410,25798,2,7,0
"1262",1262,176,900,3,0,1
"48348",48348,501,9640,1,3,0
"56971",56971,612,6675,1,7,0
"3878",3878,573,1323,4,2,1
"18759",18759,176,12287,3,1,0
"50785",50785,539,31578,1,7,0
"4455",4455,3,2887,1,5,0
"28216",28216,286,18281,1,6,0
"465",465,44,385,4,3,1
"56391",56391,604,34430,2,8,0
"25304",25304,260,16609,1,8,0
"48104",48104,498,3818,1,6,0
"37586",37586,378,24065,2,3,0
"50609",50609,534,31461,3,1,0
"1995",1995,286,816,4,0,1
"25550",25550,260,16832,1,6,0
"48020",48020,498,2870,3,2,0
"16885",16885,152,10956,1,8,0
"34994",34994,352,22405,2,3,0
"1507",1507,222,1091,5,7,1
"30353",30353,306,19679,1,5,0
"18824",18824,177,12350,2,1,0
"25206",25206,259,16524,2,8,0
"22852",22852,231,15066,1,5,0
"9252",9252,52,556,2,8,0
"16870",16870,152,10947,2,3,0
"29861",29861,298,1532,2,7,0
"2763",2763,396,1916,4,3,1
"17728",17728,164,11574,1,4,0
"2173",2173,311,500,5,0,1
"37321",37321,378,23872,2,2,0
"42338",42338,430,1339,1,2,0
"35154",35154,355,22495,2,7,0
"47874",47874,497,588,2,7,0
"22530",22530,226,14873,1,5,0
"14638",14638,122,647,1,4,0
"51947",51947,553,2982,3,9,0
"47984",47984,498,13,1,4,0
"25747",25747,260,16997,2,1,0
"19148",19148,179,12548,1,4,0
"35814",35814,363,22963,2,8,0
"39070",39070,394,9854,2,1,0
"30400",30400,307,19718,2,8,0
"50603",50603,534,31456,2,8,0
"23334",23334,235,15278,1,5,0
"39508",39508,397,25207,1,7,0
"33031",33031,335,21177,1,6,0
"25275",25275,259,16587,1,8,0
"27180",27180,274,17721,1,6,0
"4339",4339,3,1329,2,7,0
"15738",15738,143,2975,1,4,0
"6983",6983,28,4679,1,4,0
"30402",30402,307,19720,1,8,0
"45382",45382,471,719,1,5,0
"31151",31151,314,6445,1,2,0
"1712",1712,246,1220,5,6,1
"37121",37121,378,23741,1,9,0
"25307",25307,260,16612,2,4,0
"1503",1503,222,1087,4,7,1
"5273",5273,9,3458,2,9,0
"6588",6588,28,4387,2,3,0
"45713",45713,472,28678,2,0,0
"4187",4187,616,79,2,1,1
"53721",53721,575,33254,2,9,0
"18880",18880,177,12394,1,6,0
"41306",41306,420,5080,4,0,0
"34753",34753,349,1702,2,6,0
"28591",28591,286,18501,1,2,0
"9711",9711,58,2751,2,2,0
"9997",9997,67,170,2,2,0
"34432",34432,345,22083,1,6,0
"48821",48821,508,5562,2,3,0
"8522",8522,44,5760,3,1,0
"16702",16702,151,10787,3,9,0
"37840",37840,382,1870,1,7,0
"41401",41401,421,11521,1,5,0
"7462",7462,34,5033,1,5,0
"32832",32832,334,7364,1,4,0
"3741",3741,556,2486,4,7,1
"46974",46974,488,29398,3,9,0
"25666",25666,260,16927,2,2,0
"47282",47282,489,29615,4,9,0
"55275",55275,594,1559,1,8,0
"46303",46303,479,2232,2,7,0
"47214",47214,488,29567,3,0,0
"25091",25091,259,16440,1,5,0
"28171",28171,286,18267,3,8,0
"30540",30540,307,19849,2,8,0
"3082",3082,444,171,4,0,1
"646",646,72,167,3,2,1
"17717",17717,164,11565,1,5,0
"26145",26145,265,8321,1,4,0
"10518",10518,74,459,1,7,0
"3731",3731,553,343,5,5,1
"50555",50555,534,31419,1,6,0
"601",601,67,64,4,6,1
"6713",6713,28,4478,2,5,0
"5363",5363,10,3530,2,7,0
"47343",47343,489,29667,1,5,0
"35643",35643,361,22843,2,2,0
"51911",51911,553,5242,2,9,0
"25786",25786,260,17033,2,2,0
"36521",36521,371,23400,4,9,0
"14873",14873,129,7537,1,6,0
"7589",7589,35,5112,3,2,0
"415",415,37,181,4,1,1
"16805",16805,151,10886,1,4,0
"54887",54887,588,170,1,2,0
"22698",22698,227,2341,3,9,0
"26732",26732,268,17436,2,1,0
"56704",56704,609,500,2,0,0
"11211",11211,77,7380,1,1,0
"40934",40934,416,26121,2,3,0
"4540",4540,3,2942,2,2,0
"41358",41358,421,26344,2,3,0
"47042",47042,488,29449,2,9,0
"6545",6545,28,4353,1,4,0
"9215",9215,52,5393,2,1,0
"21517",21517,209,620,2,5,0
"2995",2995,430,11,4,5,1
"34546",34546,347,13656,4,0,0
"4521",4521,3,2927,1,6,0
"43877",43877,445,470,1,4,0
"6385",6385,28,216,2,3,0
"19503",19503,186,12793,1,9,0
"50351",50351,529,3059,2,0,0
"16144",16144,147,10324,2,2,0
"56852",56852,610,3343,2,5,0
"10029",10029,67,6692,2,1,0
"18705",18705,176,12239,1,3,0
"39486",39486,397,25186,2,9,0
"7201",7201,32,4855,2,4,0
"17722",17722,164,11569,1,6,0
"44933",44933,464,125,1,8,0
"19754",19754,186,300,1,9,0
"44573",44573,455,7598,1,7,0
"28594",28594,286,1532,3,1,0
"52201",52201,556,2751,1,5,0
"7679",7679,36,5174,2,8,0
"30495",30495,307,19809,1,5,0
"1524",1524,225,968,5,4,1
"46053",46053,476,28881,1,4,0
"52253",52253,556,8,2,0,0
"5670",5670,16,1019,1,4,0
"34604",34604,347,22194,1,7,0
"6476",6476,28,4297,2,8,0
"24829",24829,256,16284,1,6,0
"19654",19654,186,7375,1,4,0
"36076",36076,364,6447,2,7,0
"7826",7826,37,5257,1,4,0
"56662",56662,608,169,2,3,0
"7828",7828,37,3046,2,7,0
"53361",53361,571,12954,1,0,0
"13879",13879,115,8969,2,3,0
"41118",41118,419,26249,2,6,0
"16084",16084,147,10267,1,0,0
"14929",14929,131,9537,1,4,0
"16612",16612,151,10710,2,9,0
"50125",50125,526,432,1,3,0
"50827",50827,539,31616,3,9,0
"52575",52575,561,32617,3,2,0
"37144",37144,378,23756,1,4,0
"32149",32149,325,4549,2,7,0
"19167",19167,179,12564,2,4,0
"11888",11888,86,7661,2,5,0
"25691",25691,260,16949,1,4,0
"21908",21908,216,14460,3,1,0
"40375",40375,410,25730,1,6,0
"44721",44721,459,27748,2,5,0
"645",645,72,471,3,9,1
"56551",56551,607,34519,1,5,0
"1049",1049,143,167,4,2,1
"18855",18855,177,12376,2,1,0
"43982",43982,447,9079,3,8,0
"25701",25701,260,16958,2,7,0
"52598",52598,561,32635,2,7,0
"937",937,124,661,3,0,1
"15044",15044,134,690,1,6,0
"39990",39990,403,25486,1,4,0
"10485",10485,74,5313,2,8,0
"32863",32863,334,18352,2,2,0
"50777",50777,539,31571,2,4,0
"3372",3372,490,2295,4,2,1
"37367",37367,378,23911,2,2,0
"22561",22561,226,14896,1,3,0
"35567",35567,360,22793,3,2,0
"27102",27102,272,2998,1,6,0
"40534",40534,410,25869,2,8,0
"53411",53411,571,17469,2,3,0
"1314",1314,186,937,3,9,1
"40306",40306,410,17509,1,8,0
"6767",6767,28,4524,2,4,0
"56344",56344,604,34397,3,3,0
"27197",27197,274,17728,2,4,0
"31504",31504,317,20244,3,1,0
"10691",10691,75,6992,2,2,0
"4624",4624,3,2989,1,6,0
"22582",22582,227,9056,2,7,0
"25781",25781,260,17028,2,1,0
"3525",3525,522,2377,4,3,1
"35297",35297,358,22585,3,9,0
"3412",3412,498,181,4,1,1
"55794",55794,598,3002,2,0,0
"22245",22245,222,14652,3,0,0
"48019",48019,498,2869,2,2,0
"45685",45685,472,28660,2,1,0
"14534",14534,120,9300,4,1,0
"22396",22396,226,14752,1,6,0
"50816",50816,539,31605,3,1,0
"30927",30927,314,15319,1,7,0
"56975",56975,612,1327,2,0,0
"55816",55816,598,5079,1,4,0
"30681",30681,310,1522,1,8,0
"10781",10781,75,7048,3,2,0
"13971",13971,115,9040,2,0,0
"24786",24786,256,16260,2,5,0
"12864",12864,101,7727,1,7,0
"16797",16797,151,10878,2,4,0
"31062",31062,314,3906,1,4,0
"8068",8068,40,68,2,8,0
"3844",3844,571,2560,4,3,1
"24984",24984,257,16386,2,5,0
"24860",24860,256,16303,1,7,0
"43000",43000,436,27254,1,3,0
"46134",46134,477,23096,3,8,0
"51539",51539,548,32078,1,2,0
"954",954,128,670,4,9,1
"24314",24314,247,15911,1,3,0
"49876",49876,522,9742,2,3,0
"41241",41241,420,2897,2,6,0
"10709",10709,75,7005,1,5,0
"14227",14227,117,575,1,5,0
"19808",19808,186,12979,1,3,0
"36396",36396,371,23310,1,6,0
"39314",39314,396,25039,2,8,0
"47197",47197,488,29552,2,8,0
"19461",19461,186,12764,1,5,0
"21851",21851,216,14423,2,9,0
"26320",26320,265,6712,2,3,0
"40247",40247,410,25620,1,6,0
"37755",37755,382,24174,1,3,0
"28451",28451,286,4148,2,8,0
"1702",1702,244,1211,4,0,1
"18366",18366,172,11987,2,0,0
"14640",14640,122,9380,2,0,0
"39355",39355,397,25073,2,5,0
"42388",42388,430,6697,1,8,0
"1883",1883,268,1341,5,6,1
"37401",37401,378,23940,1,4,0
"7398",7398,34,2892,1,2,0
"19454",19454,186,12757,2,3,0
"54581",54581,581,33737,2,0,0
"12552",12552,98,8137,1,2,0
"9295",9295,52,6261,2,2,0
"7781",7781,37,5228,2,8,0
"35488",35488,359,22719,3,1,0
"14836",14836,128,5069,1,6,0
"22246",22246,222,14652,1,4,0
"30335",30335,306,19665,2,4,0
"55252",55252,594,5224,1,3,0
"36006",36006,363,13917,1,0,0
"19458",19458,186,12761,1,5,0
"41309",41309,420,3041,2,8,0
"45560",45560,471,4810,1,5,0
"22276",22276,222,14666,1,6,0
"55236",55236,594,4094,2,6,0
"8057",8057,40,171,2,1,0
"31189",31189,314,962,2,6,0
"50022",50022,525,1559,1,8,0
"1509",1509,222,1093,5,8,1
"26693",26693,268,17411,2,4,0
"6541",6541,28,4350,1,5,0
"36395",36395,371,23309,2,3,0
"50774",50774,539,31568,3,2,0
"51103",51103,544,31806,1,3,0
"20685",20685,199,13579,2,1,0
"14806",14806,128,9482,2,3,0
"670",670,74,364,2,0,1
"41478",41478,421,2055,2,7,0
"23842",23842,242,15559,2,4,0
"37263",37263,378,4354,3,2,0
"34272",34272,345,21961,1,7,0
"28319",28319,286,18337,1,7,0
"24774",24774,256,16252,1,0,0
"35443",35443,359,1759,2,6,0
"53482",53482,573,9063,1,4,0
"54493",54493,581,33664,2,8,0
"55789",55789,598,3818,1,6,0
"27149",27149,274,17701,3,1,0
"6815",6815,28,4559,1,6,0
"37328",37328,378,23878,2,1,0
"22423",22423,226,14776,2,7,0
"37264",37264,378,23835,1,6,0
"12585",12585,98,8091,1,2,0
"39507",39507,397,25206,1,7,0
"48035",48035,498,4121,2,5,0
"43859",43859,444,3050,1,8,0
"7361",7361,34,4969,1,7,0
"5378",5378,11,3539,2,2,0
"56734",56734,609,7425,3,7,0
"15549",15549,141,510,1,3,0
"39747",39747,400,3828,2,3,0
"1816",1816,259,1300,5,6,1
"45682",45682,472,28659,2,3,0
"6890",6890,28,4611,1,6,0
"18910",18910,177,12423,2,1,0
"8672",8672,44,5883,1,2,0
"35639",35639,361,22840,2,7,0
"36556",36556,371,23421,3,1,0
"2504",2504,355,1729,5,4,1
"50304",50304,529,432,1,3,0
"49570",49570,519,2808,2,4,0
"3874",3874,573,614,4,4,1
"56246",56246,603,34345,1,1,0
"39891",39891,402,25395,2,6,0
"1949",1949,275,1380,5,5,1
"13111",13111,103,562,2,9,0
"1187",1187,164,836,3,0,1
"25755",25755,260,17004,2,3,0
"22616",22616,227,14474,1,4,0
"23070",23070,235,12783,2,3,0
"53550",53550,573,33156,1,7,0
"36513",36513,371,23398,1,5,0
"55316",55316,594,34051,2,0,0
"19181",19181,179,349,2,1,0
"36440",36440,371,23347,1,4,0
"51952",51952,553,32307,2,7,0
"26350",26350,265,6450,1,7,0
"43881",43881,445,6781,2,7,0
"37134",37134,378,1850,4,9,0
"43915",43915,445,2140,2,4,0
"291",291,28,247,3,7,1
"16721",16721,151,10806,1,4,0
"19650",19650,186,12883,1,6,0
"56299",56299,604,2239,1,5,0
"42411",42411,430,26830,1,3,0
"54502",54502,581,33670,1,1,0
"21792",21792,214,14394,1,7,0
"3523",3523,522,2376,3,8,1
"5376",5376,11,3087,3,0,0
"41094",41094,419,26232,1,5,0
"25079",25079,259,7080,1,0,0
"31615",31615,317,20323,1,3,0
"41428",41428,421,26382,1,4,0
"26629",26629,268,17378,4,1,0
"28508",28508,286,18446,2,6,0
"8098",8098,40,5417,2,9,0
"51712",51712,548,32202,1,4,0
"894",894,118,626,4,9,1
"26304",26304,265,1344,2,0,0
"1170",1170,157,820,3,3,1
"56184",56184,603,21347,2,4,0
"2210",2210,314,416,5,8,1
"31256",31256,314,2563,2,0,0
"4386",4386,3,2847,3,8,0
"4820",4820,4,3110,2,9,0
"36935",36935,376,11444,1,6,0
"33944",33944,343,21700,2,9,0
"12910",12910,101,3344,3,1,0
"26525",26525,268,3787,2,7,0
"23118",23118,235,125,1,1,0
"36405",36405,371,23318,1,6,0
"34428",34428,345,22082,2,8,0
"45526",45526,471,12897,1,4,0
"7420",7420,34,4995,2,0,0
"17947",17947,169,11696,2,7,0
"19498",19498,186,12789,1,6,0
"7821",7821,37,5254,2,0,0
"46130",46130,477,28920,2,3,0
"19193",19193,179,5069,1,6,0
"13114",13114,103,8391,1,7,0
"18296",18296,172,884,1,4,0
"51511",51511,548,32061,1,6,0
"28167",28167,286,18264,2,7,0
"27191",27191,274,17724,2,5,0
"52285",52285,556,32413,1,3,0
"23167",23167,235,15210,1,4,0
"37464",37464,378,23977,1,8,0
"31593",31593,317,20309,1,4,0
"51563",51563,548,32095,2,2,0
"32131",32131,325,20691,2,1,0
"10543",10543,75,6898,1,5,0
"53077",53077,570,32932,1,5,0
"45720",45720,472,28681,2,4,0
"23549",23549,236,8,1,5,0
"12795",12795,99,3781,2,2,0
"35354",35354,359,22625,1,7,0
"43193",43193,436,27401,1,6,0
"34440",34440,345,22090,2,8,0
"27059",27059,272,1559,2,8,0
"43460",43460,441,27586,2,9,0
"28408",28408,286,18384,2,3,0
"9468",9468,54,6409,2,4,0
"14493",14493,120,9272,2,2,0
"39312",39312,396,25037,2,1,0
"56191",56191,603,34313,1,4,0
"45948",45948,475,2828,2,1,0
"20881",20881,201,3771,2,8,0
"35506",35506,360,22736,1,6,0
"40450",40450,410,25795,2,3,0
"39752",39752,400,24582,2,7,0
"34318",34318,345,21995,2,6,0
"20574",20574,197,13503,2,4,0
"43115",43115,436,27338,2,6,0
"35447",35447,359,22681,2,2,0
"51713",51713,548,4675,2,0,0
"2078",2078,298,19,4,6,1
"40312",40312,410,25676,2,6,0
"13130",13130,103,8406,3,2,0
"20814",20814,201,8230,3,9,0
"54981",54981,590,469,2,0,0
"23859",23859,242,15574,1,5,0
"39494",39494,397,25193,2,7,0
"25901",25901,262,181,3,1,0
"232",232,25,199,5,2,1
"50044",50044,525,7425,1,7,0
"22236",22236,222,14648,2,9,0
"51663",51663,548,32163,1,4,0
"36326",36326,369,23268,1,4,0
"26022",26022,263,3821,1,9,0
"35950",35950,363,23064,2,7,0
"25254",25254,259,16568,1,9,0
"23519",23519,236,15366,2,6,0
"47881",47881,497,30065,1,3,0
"26918",26918,269,17577,1,3,0
"12840",12840,100,171,2,2,0
"40261",40261,410,25633,2,6,0
"288",288,28,247,4,2,1
"41510",41510,421,26416,1,8,0
"26160",26160,265,17181,2,2,0
"47335",47335,489,29659,1,5,0
"8999",8999,49,6092,2,5,0
"49603",49603,519,364,2,1,0
"33123",33123,335,350,1,3,0
"35334",35334,359,22606,2,8,0
"19895",19895,187,8693,3,0,0
"47093",47093,488,26177,2,4,0
"7813",7813,37,5250,3,1,0
"7232",7232,32,4884,2,1,0
"48481",48481,503,30373,2,0,0
"27110",27110,272,180,1,7,0
"7520",7520,34,3002,2,3,0
"47275",47275,489,14155,2,5,0
"31112",31112,314,5009,1,4,0
"49615",49615,519,169,3,3,0
"53343",53343,571,33076,1,4,0
"37806",37806,382,24206,2,7,0
"10099",10099,67,1379,2,3,0
"4381",4381,3,2843,2,7,0
"49733",49733,521,20045,2,3,0
"36339",36339,369,8944,2,1,0
"16063",16063,147,10248,1,5,0
"36696",36696,372,23505,2,6,0
"9941",9941,65,5222,2,3,0
"18664",18664,176,12203,1,8,0
"7487",7487,34,5049,2,1,0
"9199",9199,52,6221,2,7,0
"27041",27041,272,12877,2,4,0
"39364",39364,397,25080,1,2,0
"4689",4689,3,3020,1,5,0
"25933",25933,262,2140,2,3,0
"45639",45639,471,28638,3,0,0
"6116",6116,25,4056,1,6,0
"19161",19161,179,12558,2,7,0
"21809",21809,215,594,2,6,0
"39310",39310,396,25035,1,6,0
"4516",4516,3,2924,1,6,0
"46409",46409,479,29067,1,5,0
"26811",26811,269,17478,2,4,0
"14658",14658,122,9394,2,8,0
"40932",40932,416,26119,2,1,0
"11217",11217,77,2957,2,5,0
"22696",22696,227,3696,3,7,0
"47980",47980,498,30135,2,2,0
"11887",11887,86,981,2,4,0
"44563",44563,455,620,1,5,0
"23347",23347,235,15280,1,9,0
"34956",34956,352,22381,2,8,0
"42401",42401,430,21175,2,3,0
"1539",1539,226,1110,4,9,1
"53317",53317,571,32406,3,9,0
"47079",47079,488,29477,1,5,0
"34048",34048,343,21784,2,7,0
"47128",47128,488,2276,2,7,0
"19681",19681,186,8732,3,1,0
"13210",13210,103,8469,2,8,0
"26157",26157,265,17179,2,9,0
"39465",39465,397,25169,2,0,0
"2361",2361,335,160,4,7,1
"39902",39902,402,25406,2,3,0
"2435",2435,347,1083,3,0,1
"14694",14694,124,9421,1,5,0
"77",77,3,69,4,1,1
"23784",23784,242,3375,1,0,0
"12584",12584,98,8154,1,2,0
"43136",43136,436,27359,3,0,0
"2222",2222,314,1551,3,1,1
"8698",8698,44,5903,2,3,0
"1943",1943,274,1376,4,1,1
"23524",23524,236,5035,1,3,0
"44745",44745,459,3681,1,6,0
"22199",22199,220,14634,2,9,0
"22501",22501,226,14848,2,5,0
"442",442,40,363,4,2,1
"53556",53556,573,8641,2,3,0
"45613",45613,471,128,1,4,0
"53089",53089,570,32941,2,3,0
"25920",25920,262,17093,1,3,0
"4317",4317,3,2806,2,8,0
"35271",35271,357,181,2,1,0
"9990",9990,66,335,1,0,0
"37151",37151,378,23762,1,8,0
"6048",6048,25,3999,4,1,0
"12611",12611,98,3191,2,1,0
"54209",54209,578,719,1,5,0
"32931",32931,335,170,2,2,0
"41153",41153,419,26270,1,6,0
"35890",35890,363,23016,1,4,0
"27018",27018,272,9481,2,4,0
"37467",37467,378,23979,1,2,0
"40289",40289,410,25657,1,4,0
"30908",30908,314,19988,1,7,0
"7806",7806,37,2975,2,4,0
"22840",22840,231,15062,3,2,0
"50143",50143,526,31200,1,6,0
"1328",1328,186,949,3,0,1
"15059",15059,134,692,3,9,0
"10192",10192,70,424,3,9,0
"11581",11581,80,2969,1,3,0
"2693",2693,382,1873,3,8,1
"23874",23874,242,15585,1,8,0
"6964",6964,28,4664,2,5,0
"30935",30935,314,940,2,5,0
"14",14,3,14,4,9,1
"23566",23566,236,15389,1,2,0
"9281",9281,52,2990,2,5,0
"14446",14446,120,9237,2,3,0
"49735",49735,521,1394,1,8,0
"25532",25532,260,16814,1,6,0
"19850",19850,186,12998,2,3,0
"1768",1768,256,1262,4,6,1
"29833",29833,298,19352,1,6,0
"7743",7743,36,5202,2,4,0
"52227",52227,556,5011,2,1,0
"29857",29857,298,2998,2,6,0
"53369",53369,571,18461,2,5,0
"51582",51582,548,32109,2,7,0
"26910",26910,269,17570,3,9,0
"1490",1490,220,1079,3,1,1
"35171",35171,355,18561,1,8,0
"18364",18364,172,11985,2,1,0
"28406",28406,286,1555,2,7,0
"30520",30520,307,1508,4,0,0
"7189",7189,32,4844,1,4,0
"47297",47297,489,29624,1,5,0
"1348",1348,186,966,4,7,1
"13901",13901,115,8987,3,2,0
"7163",7163,32,4819,2,7,0
"14055",14055,116,9093,2,1,0
"35398",35398,359,22652,1,3,0
"50692",50692,536,31516,3,1,0
"55447",55447,597,3787,1,6,0
"21843",21843,215,2341,3,9,0
"21492",21492,208,14185,3,2,0
"25381",25381,260,16678,1,6,0
"24978",24978,257,16384,3,9,0
"30677",30677,310,19917,2,0,0
"47993",47993,498,30139,2,6,0
"18752",18752,176,12282,3,2,0
"26325",26325,265,735,2,8,0
"40499",40499,410,25841,3,8,0
"16043",16043,147,10232,1,5,0
